text,label
"how long do transfers take, mine just says pending?",pending_transfer
"hi , i just came to know i made the wrong transaction yesterday. would you please make it correct?i need it by tomorrow.",cancel_transfer
how's the exchange rate looking right now?,exchange_rate
what is the status of my top up?,top_up_reverted
"i am tired of getting charged fees, and i have no idea why, please let me know whatwhen you charge fees for.",card_payment_fee_charged
i thought transfers were free of charge. i bought something abroad and got charged a ridiculous fee. how do i get this problem fixed.,transfer_fee_charged
i have left my card at my parents house. can you send me a spare one please to use in the meantime?,getting_spare_card
"when i received my money, it was not in the correct amount. the exchange rate was not what it should have been.",wrong_exchange_rate_for_cash_withdrawal
could i get a mastercard and visa from you?,visa_or_mastercard
i want to top up by card,topping_up_by_card
what is necessary for the identity verification?,verify_my_identity
my card was declined at a restaurant today and i don't know what the problem is.,card_not_working
a cash withdrawal that i didn't authorize is shown on my account can you please cancel my card as soon as possible?,cash_withdrawal_not_recognised
my last name has changed and i need to update my account details.,edit_personal_details
i can't see my refund on my account,Refund_not_showing_up
i tried to pay with my card and it didn't work,declined_card_payment
why was my transaction charged an extra fee when paying with my card?,card_payment_fee_charged
can you please explain to me why there is an extra 1 fee in my statement?,extra_charge_on_statement
i may have entered the pin wrong and the account is blocked. what do i have to do to get it unblocked.,pin_blocked
is there a cost to receive money?,top_up_by_bank_transfer_charge
"i think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. can you please help?",cash_withdrawal_not_recognised
i'm trying to take money from my account but its not letting me. help!,declined_cash_withdrawal
how can i replace an expired card?,card_about_to_expire
why is my identity not being verified?,unable_to_verify_identity
recipient has not received the money,transfer_not_received_by_recipient
i need to know how much it costs to transfer funds.,transfer_fee_charged
some cash has been withdrawn but i didn't do it.,cash_withdrawal_not_recognised
i want to know about your refund policy.,request_refund
why would my card payment be reverted?,reverted_card_payment?
i tried using my atm card at your notting hill location today. it did not work. am i doing something wrong?,declined_cash_withdrawal
"i'd lke my card reactivated, i was thinking it was misplaced but i discovered when i woke up that i had left it in my coat.",card_linking
why are my transfers getting declined?,declined_transfer
is it possible to cancel my transfer?,cancel_transfer
why isn't my deposit in my account?,balance_not_updated_after_cheque_or_cash_deposit
how recent do my documents need to be for verification?,verify_my_identity
"everything seems fine with my account, so why did it decline my payment?",declined_card_payment
i'm trying to purchase crypto via the app. i haven't been able to get it to go through. am i doing something wrong?,beneficiary_not_allowed
i can't activate my card?,activate_my_card
do i have to manually top up once i'm too low?,automatic_top_up
"i took out cash from the atm, but something must have went wrong, my account shows the correct amount of cash i took out, but the atm didn't give me that amount. how do i get my money back?",wrong_amount_of_cash_received
how often can i top up my account?,top_up_limits
explain the virtual card,getting_virtual_card
i have a pending transaction,pending_transfer
how can you assist me on topping up on bank transfers to my account?,transfer_into_account
i want to terminate my account,terminate_account
can my teenager have an account?,age_limit
is there a way to track my card?,card_arrival
help me access the card i already got so i can information from it.,card_linking
"hi, i am new to this. are there any additional fees or charges that i should be aware of? i was looking through the app and i thought i saw something in regards to feefree allowances.",card_payment_fee_charged
can i add money to my account via bank transfer?,transfer_into_account
what forms of id work for verification?,verify_my_identity
"i see in the app some cash was withdrawn, but it's not mine.",cash_withdrawal_not_recognised
do i get any sort of discount on volume for a lot fo currency exchanges?,exchange_charge
my credit card was just denied for top up! can you tell me why this happened and what's going on?,top_up_failed
